User_ID,Country,Subscription_Plan,Monthly_Fee_USD,Join_Date,Last_Active,Movie_Title,Genre,Watch_Time_Minutes,Average_Rating,Device_Type,Customer_Support_Tickets,Review_Text,Payment_Method
U0199,South Africa,B,12.99,2022-07-10,2018-05-28,the godfather,"Action, Thriller",-50,1.3948939200763997,Smart TV,968.0,Slow pacing but great acting,PayPal
U0200,india,B,12.99,"Aug 19, 2020",23/12/2019,Parasite,"Action, Thriller",132,4.997792105024363,IOS,5.0,Slow pacing but great acting,
U0201,Germany,prem,-12.0,2022-10-02,12-03-2022,parasite,Sci-Fi,-50,,Smart TV,340.0,,Credit Card
U0202,canada,prem,8.99,"Feb 07, 2020",02-02-2021,frozen ii,Sci-Fi,13,0.5,Smart TV,,Boring 😴,
U0203,Brazil,Basic,8.99,11-18-2022,06-30-2021,The Dark Knight,Dramma,140,2.1,Web,,Loved it! ❤️ Best movie ever!,card
U0204,germny,P,-12.0,18/12/2020,07/06/2021,the dark knight,Dramma,-50,2.9,IOS,,Boring 😴,
U0205,United Kingdom,standard,15.99,15/03/2021,13/03/2023,coco,Drama,-50,-0.5233929535396245,Web,3.0,Amazing cinematography!,
U0206,Germany,standard,,2022-01-16,21/10/2022,Inception,Romance,318,,Smart TV,,Slow pacing but great acting,PayPal
U0207,Brazil,P,15.99,"Aug 20, 2018",04/08/2020,spider-man: no way home,Dramma,286,,ANDRD,,¡Excelente película!,Debit Card
U0208,U.K,Standard,8.99,2022-06-19,05/11/2020,the dark knight,Drama,7933,3.0226030038362666,iOS,,spam spam spam spam spam,Debit Card
U0209,France,standard,,11-06-2022,12-16-2021,inception,"Action, Thriller",7249,,iOS,5.0,¡Excelente película!,PayPal
U0210,Japan,Standard,12.99,"Jul 06, 2020",07/01/2023,coco,Action,-50,,iOS,320.0,spam spam spam spam spam,Debit Card
U0211,india,Standard,25.0,"Jul 24, 2023",2021-10-25,Dangal,Romance,4586,-1.4076921730338134,Android,,Loved it! ❤️ Best movie ever!,CC
U0212,United Kingdom,prem,15.99,11-23-2023,2020-03-13,spider-man: no way home,Sci-Fi,-50,5.304846807265192,iOS,,Slow pacing but great acting,CC
U0213,United Stattes,Premium,8.99,07-26-2019,05-14-2022,frozen ii,Romance,329,,Web,622.0,¡Excelente película!,
U0214,australia,prem,25.0,2023-07-05,"Aug 18, 2019",parasite,Thriller,170,,ANDRD,954.0,Amazing cinematography!,Debit Card
U0215,Canada,B,25.0,09-17-2022,"Apr 11, 2022",dangal,Sci-Fi,8620,-1.4871858451567834,android,,spam spam spam spam spam,Debit Card
U0216,frnace,Premium,-12.0,2018-09-22,"Dec 12, 2021",Inception,Drama,3845,0.8809022960794373,Web,262.0,spam spam spam spam spam,card
U0217,Brazil,standard,12.99,15/05/2022,,Coco,Drama,-50,,android,,Boring 😴,
U0218,United States,Basic,,10-21-2022,2023-05-16,Interstellar,Sci-Fi,-50,,IOS,4.0,Loved it! ❤️ Best movie ever!,CC
U0219,India,B,-12.0,"Mar 30, 2018",22/12/2018,Parasite,"Action, Thriller",173,-1.4817059110646715,android,4.0,Slow pacing but great acting,Debit Card
U0220,India,Premium,,12-13-2019,16/07/2020,Dangal,Drama,-50,,android,,¡Excelente película!,PayPal
U0221,india,Basic,8.99,12-22-2019,11-15-2019,dangal,Dramma,303,2.979249062426791,IOS,,,PayPal
U0222,Canada,P,,2018-05-28,17/05/2019,The Godfather,Comedy,339,1.9,Web,543.0,Amazing cinematography!,PayPal
U0223,Germany,Standard,,2022-05-10,2021-06-03,Interstellar,"Action, Thriller",3254,2.230778981259845,iOS,,,
U0224,United States,Basic,25.0,"Nov 29, 2021",14/08/2018,inception,Sci-Fi,-50,0.7,Web,,Slow pacing but great acting,CC
U0225,frnace,Standard,,2023-05-06,2018-12-07,parasite,Comedy,-50,,IOS,8.0,Boring 😴,Debit Card
U0226,United States,Basic,8.99,22/05/2023,12/12/2022,spider-man: no way home,Action,180,1.0,iOS,,Loved it! ❤️ Best movie ever!,Debit Card
U0227,United States,Basic,15.99,2020-05-02,2019-07-23,frozen ii,Romance,85,,iOS,,¡Excelente película!,CC
U0228,United Stattes,standard,,2023-05-13,09/06/2019,interstellar,Comedy,8794,-0.9117180419306081,iOS,,Loved it! ❤️ Best movie ever!,Credit Card
U0229,U.K,P,15.99,2018-03-28,,The Dark Knight,Sci-Fi,-50,-0.1592540636449269,Smart TV,885.0,Boring 😴,
U0230,South Africa,Premium,12.99,16/03/2020,08/02/2023,The Godfather,Romance,7701,,Smart TV,4.0,¡Excelente película!,Debit Card
U0231,United States,P,,2021-06-15,18/12/2019,Spider-Man: No Way Home,Sci-Fi,125,,Web,4.0,spam spam spam spam spam,PayPal
U0232,india,Basic,,03/08/2019,"Jun 11, 2018",The Dark Knight,Comedy,7992,3.798289058853131,Smart TV,2.0,Amazing cinematography!,card
U0233,United Kingdom,prem,,05-22-2023,"Aug 23, 2022",Coco,Drama,-50,0.9592310454314705,Android,,Amazing cinematography!,CC
U0234,Germany,Basic,8.99,07/08/2020,2023-05-23,interstellar,Romance,-50,,iOS,5.0,¡Excelente película!,Credit Card
U0235,France,prem,,06/11/2022,08-20-2022,Interstellar,"Action, Thriller",295,,Web,,Boring 😴,PayPal
U0236,germny,standard,15.99,02-15-2021,28/07/2022,Avengers: Endgame,Dramma,9260,0.5,IOS,5.0,Loved it! ❤️ Best movie ever!,card
U0237,Germany,Standard,15.99,2019-02-05,"Sep 19, 2023",Avengers: Endgame,"Action, Thriller",293,1.859779458303061,Android,4.0,,card
U0238,France,P,25.0,"Jan 05, 2019",2022-10-25,parasite,Comedy,3382,0.2,android,,¡Excelente película!,Debit Card
U0239,india,Basic,,2021-12-14,2021-09-21,inception,Dramma,3620,-0.49520968665780263,Smart TV,975.0,spam spam spam spam spam,
U0240,Canada,Standard,,29/04/2019,,coco,Thriller,369,5.259987804177241,Android,8.0,Amazing cinematography!,
U0241,Australia,Basic,25.0,"May 15, 2021",,the dark knight,Comedy,2738,3.6,Smart TV,,Boring 😴,Credit Card
U0242,india,Standard,12.99,2020-12-12,11-23-2023,coco,Dramma,-50,3.8,ANDRD,,Slow pacing but great acting,CC
U0243,Germany,Standard,12.99,2020-10-09,30/04/2020,The Godfather,Drama,4703,,Android,,Amazing cinematography!,PayPal
U0244,australia,P,-12.0,15/03/2019,29/09/2020,avengers: endgame,"Action, Thriller",309,5.385356480411596,Smart TV,,spam spam spam spam spam,
U0245,Germany,standard,12.99,2023-03-08,20/02/2022,dangal,Action,5636,,ANDRD,,spam spam spam spam spam,PayPal
U0246,frnace,P,15.99,"Dec 13, 2020",05-11-2022,coco,Drama,-50,,iOS,5.0,¡Excelente película!,
U0247,Australia,B,12.99,01-03-2022,12/06/2022,Avengers: Endgame,Thriller,1890,-0.9774895225383398,ANDRD,851.0,Amazing cinematography!,
U0248,australia,B,25.0,2019-01-28,2019-05-30,inception,Sci-Fi,9439,0.8,Web,8.0,Amazing cinematography!,
U0249,United States,P,25.0,2019-08-18,01/12/2018,coco,Romance,-50,-1.9901288296360264,Android,644.0,Amazing cinematography!,Credit Card
U0250,India,Standard,-12.0,12/02/2020,"Feb 23, 2018",the dark knight,Drama,-50,0.4718354507357301,iOS,10.0,Loved it! ❤️ Best movie ever!,Debit Card
U0251,Canada,Basic,12.99,09-01-2018,18/03/2020,The Dark Knight,Dramma,-50,2.0,Web,,¡Excelente película!,card
U0252,South Africa,Standard,15.99,"Apr 26, 2022",2022-05-25,parasite,Comedy,-50,4.0,Web,,Slow pacing but great acting,PayPal
U0253,South Africa,prem,-12.0,11-08-2022,"Mar 26, 2022",the godfather,"Action, Thriller",296,3.8,Web,2.0,spam spam spam spam spam,PayPal
U0254,Canada,prem,12.99,24/09/2019,2019-03-31,inception,Thriller,388,-1.8971145385508565,ANDRD,820.0,Amazing cinematography!,
U0255,india,standard,-12.0,03/04/2021,04-28-2022,avengers: endgame,Drama,23,0.1,android,276.0,Amazing cinematography!,card
U0256,Germany,Standard,,"May 01, 2020","Oct 29, 2020",the dark knight,Drama,-50,,IOS,920.0,spam spam spam spam spam,Debit Card
U0257,frnace,Premium,-12.0,01-03-2022,27/08/2019,frozen ii,Romance,402,,Smart TV,899.0,Amazing cinematography!,CC
U0258,Germany,prem,12.99,10-14-2019,"Mar 16, 2022",avengers: endgame,Action,415,-0.559688136546697,ANDRD,583.0,¡Excelente película!,card
U0259,Canada,B,,26/04/2022,2022-11-07,frozen ii,Thriller,1036,,Smart TV,0.0,Amazing cinematography!,card
U0260,germny,standard,-12.0,"Apr 26, 2023",,the dark knight,Romance,-50,3.0,IOS,6.0,Amazing cinematography!,PayPal
U0261,France,prem,8.99,09-15-2020,,Inception,Action,9023,,android,5.0,Slow pacing but great acting,CC
U0262,Australia,Basic,,2021-08-22,13/01/2018,spider-man: no way home,Drama,-50,,Web,,Boring 😴,card
U0263,United Stattes,P,12.99,2020-09-24,2022-09-01,Parasite,Sci-Fi,8112,2.3,android,218.0,Amazing cinematography!,Credit Card
U0264,australia,Premium,,"Jan 05, 2020",12-04-2023,the godfather,Sci-Fi,358,,android,689.0,¡Excelente película!,PayPal
U0265,U.K,Premium,8.99,30/04/2023,2020-02-17,the dark knight,Comedy,4439,,ANDRD,4.0,Amazing cinematography!,CC
U0266,australia,standard,25.0,"Nov 21, 2018","Dec 31, 2020",parasite,"Action, Thriller",9869,-0.2895473172849945,iOS,,¡Excelente película!,CC
U0267,Canada,Basic,12.99,2020-04-17,03-29-2018,parasite,Sci-Fi,-50,4.514674315106421,Web,2.0,¡Excelente película!,PayPal
U0268,United Kingdom,P,-12.0,01/07/2022,22/10/2023,The Godfather,Romance,-50,,Android,704.0,Boring 😴,Credit Card
U0269,United Stattes,B,12.99,2022-01-05,2019-10-22,the godfather,Sci-Fi,6849,-0.2705439714517053,Android,825.0,Loved it! ❤️ Best movie ever!,CC
,Japan,Basic,12.99,09-13-2021,20/01/2021,The Dark Knight,Sci-Fi,271,0.9,IOS,0.0,spam spam spam spam spam,Credit Card
U0271,india,prem,15.99,21/03/2020,17/08/2019,avengers: endgame,Action,4166,-1.3325967457604393,IOS,1.0,Slow pacing but great acting,PayPal
U0272,Australia,prem,8.99,"Oct 05, 2022","May 26, 2019",parasite,"Action, Thriller",8653,4.196430257158639,Smart TV,8.0,Slow pacing but great acting,Credit Card
U0273,Japan,P,25.0,08-20-2019,,the dark knight,Sci-Fi,8230,,Web,,Slow pacing but great acting,card
U0274,germny,prem,8.99,04/06/2021,,Inception,Thriller,8562,-1.060977816045785,IOS,,Amazing cinematography!,Credit Card
U0275,France,P,25.0,24/03/2023,09/07/2023,parasite,"Action, Thriller",256,-1.7879079627063508,Smart TV,119.0,Amazing cinematography!,CC
U0276,U.K,B,-12.0,"Jun 05, 2022",27/04/2020,Dangal,Dramma,1503,0.8,IOS,1.0,Slow pacing but great acting,Credit Card
U0277,India,Standard,,20/06/2023,,Interstellar,Thriller,84,,iOS,791.0,,
U0278,india,Premium,-12.0,09-21-2023,2019-01-23,the dark knight,Action,4007,3.9,ANDRD,,Loved it! ❤️ Best movie ever!,PayPal
U0279,India,B,12.99,21/11/2018,,the dark knight,Sci-Fi,-50,0.1,ANDRD,,Amazing cinematography!,Debit Card
U0280,germny,B,25.0,"Nov 27, 2023",2019-02-12,The Godfather,Drama,178,,android,,¡Excelente película!,PayPal
U0281,Canada,B,15.99,18/12/2022,"Jul 12, 2018",Interstellar,Action,-50,2.0,Smart TV,336.0,Slow pacing but great acting,
U0282,frnace,Standard,,"Sep 06, 2023","May 23, 2021",interstellar,"Action, Thriller",3998,2.0,Android,0.0,¡Excelente película!,Debit Card
U0283,United Kingdom,Premium,,05-21-2023,27/02/2021,Frozen II,Action,261,-0.4509452721220166,Android,1.0,spam spam spam spam spam,CC
U0284,United Stattes,Standard,25.0,"Aug 02, 2023","Nov 28, 2022",dangal,Romance,172,-1.794343705224334,IOS,699.0,Amazing cinematography!,PayPal
U0285,frnace,B,,2018-12-08,"Jul 19, 2022",Parasite,Thriller,275,,android,707.0,Slow pacing but great acting,card
U0286,frnace,P,15.99,2021-04-21,2020-09-14,Interstellar,Drama,-50,3.9,Android,775.0,Boring 😴,Debit Card
U0287,U.K,Basic,8.99,"Dec 20, 2022",07-26-2018,the dark knight,Romance,-50,,IOS,5.0,,CC
U0288,France,Standard,-12.0,"Nov 09, 2019",11-11-2018,avengers: endgame,Sci-Fi,2556,,Android,2.0,Amazing cinematography!,CC
U0289,South Africa,Standard,8.99,04-10-2022,"May 29, 2020",Coco,Romance,6490,-1.836837474267634,IOS,7.0,Slow pacing but great acting,Debit Card
U0290,United Stattes,B,12.99,01-19-2020,03/09/2020,The Godfather,Romance,-50,,Android,2.0,,PayPal
,Australia,prem,15.99,02-15-2019,"Nov 24, 2020",Frozen II,Sci-Fi,6840,3.5078995384257645,IOS,634.0,Loved it! ❤️ Best movie ever!,
U0292,australia,Standard,12.99,14/06/2023,01-02-2020,inception,Sci-Fi,7318,1.0160777414765634,Android,4.0,Amazing cinematography!,Credit Card
U0293,France,prem,12.99,2018-11-01,,Spider-Man: No Way Home,Action,-50,0.7710805243797578,android,499.0,Amazing cinematography!,Credit Card
U0294,South Africa,B,8.99,2019-07-31,17/09/2019,Parasite,Drama,-50,0.28938527889168775,Android,10.0,spam spam spam spam spam,Credit Card
U0295,canada,prem,25.0,2021-03-16,"Jun 06, 2019",Inception,"Action, Thriller",-50,,android,8.0,Boring 😴,Debit Card
U0296,U.K,prem,8.99,2020-12-16,2022-03-06,Coco,Drama,253,,Smart TV,,,
U0297,canada,P,12.99,"Feb 02, 2018",01-24-2021,Avengers: Endgame,Comedy,8465,-1.7586145940242792,ANDRD,750.0,¡Excelente película!,
,U.K,P,8.99,2019-02-23,28/11/2020,avengers: endgame,Sci-Fi,4593,0.9,Smart TV,8.0,¡Excelente película!,PayPal
U0299,United Kingdom,B,-12.0,07-06-2019,,Dangal,"Action, Thriller",305,3.9,Android,776.0,Slow pacing but great acting,CC
U0300,germny,standard,25.0,18/10/2020,19/03/2021,Inception,Thriller,-50,5.882371713854349,android,6.0,Loved it! ❤️ Best movie ever!,Debit Card
U0301,United States,Standard,8.99,2023-02-13,2018-02-07,Frozen II,Sci-Fi,-50,1.5077234996355084,android,,Loved it! ❤️ Best movie ever!,Debit Card
U0302,germny,Basic,-12.0,"Jan 08, 2020","Nov 22, 2022",The Dark Knight,"Action, Thriller",197,6.839239179390415,Smart TV,616.0,spam spam spam spam spam,
U0303,Canada,Basic,-12.0,"Feb 01, 2022",20/04/2022,Coco,Drama,-50,,Smart TV,363.0,Loved it! ❤️ Best movie ever!,CC
U0304,United Stattes,Premium,15.99,2023-12-08,10/06/2023,inception,Comedy,8357,-0.693917688326698,IOS,6.0,Slow pacing but great acting,CC
U0305,germny,standard,15.99,"Apr 07, 2021",09-15-2019,avengers: endgame,Action,1222,1.4,Web,6.0,Slow pacing but great acting,CC
U0306,U.K,Basic,-12.0,06-28-2020,06/12/2020,inception,Thriller,7279,,Smart TV,887.0,Slow pacing but great acting,
U0307,South Africa,B,25.0,2021-07-25,"May 03, 2019",dangal,"Action, Thriller",5789,0.1455600671575139,IOS,0.0,,CC
U0308,germny,standard,8.99,20/11/2018,23/02/2019,coco,Dramma,-50,,Android,1.0,Slow pacing but great acting,PayPal
U0309,South Africa,standard,,24/02/2022,2019-02-22,interstellar,Thriller,167,,iOS,575.0,spam spam spam spam spam,CC
U0310,India,Premium,8.99,2018-09-16,"Aug 09, 2021",frozen ii,Dramma,-50,-1.9649228193201513,ANDRD,,,PayPal
U0311,frnace,Standard,15.99,2018-05-05,03/06/2019,frozen ii,"Action, Thriller",6463,4.906519379708527,iOS,628.0,Amazing cinematography!,Credit Card
U0312,India,Basic,12.99,08-17-2021,04/05/2020,Parasite,Action,28,1.2226767069986177,Android,6.0,Slow pacing but great acting,PayPal
U0313,France,Standard,8.99,"Feb 21, 2022","Oct 11, 2021",Inception,Thriller,-50,,ANDRD,8.0,spam spam spam spam spam,Credit Card
U0314,United Kingdom,B,12.99,20/12/2022,25/01/2021,the godfather,"Action, Thriller",444,0.9,IOS,10.0,Loved it! ❤️ Best movie ever!,card
U0315,South Africa,P,15.99,11/01/2019,07-21-2020,The Dark Knight,Dramma,-50,,ANDRD,533.0,spam spam spam spam spam,card
U0316,Germany,Basic,15.99,2023-05-09,22/06/2019,The Godfather,Thriller,4286,-0.10514978426723887,iOS,2.0,¡Excelente película!,PayPal
U0317,United Stattes,Basic,,2018-07-09,2018-11-08,interstellar,Romance,9248,,ANDRD,8.0,Loved it! ❤️ Best movie ever!,PayPal
U0318,India,prem,25.0,03-04-2023,30/01/2021,avengers: endgame,"Action, Thriller",7725,,Smart TV,4.0,Boring 😴,
U0319,United States,Premium,12.99,2020-02-20,01-23-2018,dangal,Thriller,-50,1.7,iOS,6.0,¡Excelente película!,Debit Card
U0320,India,Standard,,01-22-2023,05-19-2022,coco,"Action, Thriller",-50,4.3,Web,0.0,Loved it! ❤️ Best movie ever!,Debit Card
U0321,South Africa,Premium,-12.0,2022-08-27,"Jan 26, 2023",Parasite,"Action, Thriller",-50,0.13625108003297726,Android,,Slow pacing but great acting,card
U0322,U.K,B,25.0,09/08/2023,,frozen ii,Romance,2182,3.6628033768166066,IOS,,Boring 😴,CC
U0323,France,P,15.99,28/01/2018,19/03/2019,Dangal,Comedy,-50,2.1,ANDRD,,Loved it! ❤️ Best movie ever!,Debit Card
U0324,india,prem,,"Mar 01, 2019","May 24, 2019",interstellar,Sci-Fi,356,1.8,Web,10.0,,Credit Card
U0325,India,B,25.0,"May 22, 2020",21/05/2021,Avengers: Endgame,Action,-50,,android,5.0,¡Excelente película!,Credit Card
U0326,canada,Standard,15.99,22/05/2020,28/06/2021,inception,Dramma,-50,1.5,Smart TV,8.0,Loved it! ❤️ Best movie ever!,Credit Card
U0327,frnace,Premium,8.99,2023-05-25,28/09/2023,Avengers: Endgame,Dramma,-50,,android,,¡Excelente película!,Credit Card
U0328,frnace,P,-12.0,2018-12-08,20/04/2018,Inception,Action,404,4.473076381984116,IOS,,,Credit Card
U0329,Germany,P,25.0,02-05-2019,"Nov 18, 2022",the godfather,Dramma,167,4.4,android,,Boring 😴,card
U0330,frnace,prem,25.0,"Dec 05, 2019",2022-11-05,Avengers: Endgame,Dramma,139,4.916402081918227,ANDRD,551.0,Slow pacing but great acting,CC
U0331,india,Standard,12.99,2019-10-03,"Sep 07, 2019",dangal,Dramma,7472,1.5917346399520476,ANDRD,8.0,spam spam spam spam spam,PayPal
U0332,India,standard,,10/10/2019,05-02-2023,Parasite,Drama,2795,,ANDRD,169.0,Slow pacing but great acting,Credit Card
U0333,France,B,8.99,2020-12-05,2021-11-16,dangal,Action,197,,Android,338.0,Loved it! ❤️ Best movie ever!,CC
U0334,Canada,Premium,25.0,"Jan 01, 2018","Feb 25, 2019",Parasite,Romance,177,4.4,ANDRD,,,Debit Card
U0335,australia,standard,-12.0,13/11/2018,"Oct 04, 2022",The Dark Knight,Sci-Fi,146,,IOS,,,Debit Card
U0336,Germany,prem,15.99,"Nov 18, 2023","Feb 22, 2021",Parasite,Drama,355,4.1,IOS,446.0,spam spam spam spam spam,PayPal
U0337,Japan,B,15.99,10-02-2021,03-19-2022,Interstellar,Sci-Fi,-50,,IOS,,spam spam spam spam spam,CC
U0338,United Stattes,B,25.0,"Oct 13, 2022","Feb 12, 2023",Spider-Man: No Way Home,Sci-Fi,4445,,IOS,8.0,Slow pacing but great acting,PayPal
U0339,United Kingdom,Standard,,06/08/2018,19/10/2022,inception,Thriller,-50,,Web,998.0,Loved it! ❤️ Best movie ever!,Debit Card
U0340,France,P,25.0,2021-07-06,2022-02-14,Avengers: Endgame,"Action, Thriller",-50,,iOS,394.0,Slow pacing but great acting,
U0341,germny,B,8.99,14/01/2021,"Oct 18, 2019",Coco,Romance,-50,,IOS,233.0,Loved it! ❤️ Best movie ever!,PayPal
U0342,France,standard,-12.0,2021-10-30,02-07-2023,The Dark Knight,Action,-50,-1.5423088007878156,android,737.0,,Debit Card
U0343,United States,B,8.99,"Feb 07, 2021",11/02/2021,Interstellar,Action,408,0.7,Web,,¡Excelente película!,Debit Card
U0344,India,Standard,8.99,2018-12-08,04-06-2021,inception,"Action, Thriller",108,2.1,android,,Amazing cinematography!,CC
U0345,U.K,prem,25.0,2018-05-07,09-23-2020,The Dark Knight,Dramma,-50,,Android,8.0,Boring 😴,Credit Card
U0346,France,B,-12.0,05-25-2021,27/01/2023,frozen ii,Sci-Fi,-50,1.5953993678502614,android,1.0,¡Excelente película!,CC
U0347,Canada,prem,25.0,2018-08-04,,Avengers: Endgame,Thriller,-50,,Android,7.0,Boring 😴,Debit Card
U0348,South Africa,prem,25.0,17/07/2021,"Jul 02, 2023",Avengers: Endgame,Romance,120,-1.8510612402857576,IOS,0.0,Slow pacing but great acting,CC
U0349,United States,prem,8.99,2018-10-14,22/01/2022,coco,Drama,6429,2.5,Web,798.0,Boring 😴,PayPal
U0350,Japan,standard,-12.0,"Sep 05, 2021",2023-11-10,interstellar,Thriller,214,,Web,,Slow pacing but great acting,Debit Card
U0351,United Stattes,B,8.99,27/08/2018,06-13-2019,Coco,Dramma,1344,,android,303.0,Boring 😴,Credit Card
U0352,Germany,Premium,12.99,"May 28, 2023",07-09-2018,frozen ii,Thriller,7423,,Smart TV,938.0,Boring 😴,Debit Card
U0353,U.K,Premium,15.99,02-20-2020,10/02/2022,Coco,Romance,-50,1.1158435382733383,Android,,Boring 😴,Debit Card
U0354,Japan,B,-12.0,"Jul 19, 2023",06/07/2021,parasite,Drama,7363,,iOS,889.0,Boring 😴,CC
U0355,india,P,12.99,"Nov 26, 2022",,avengers: endgame,Comedy,-50,0.9853741998045535,ANDRD,1.0,Amazing cinematography!,CC
U0356,U.K,Basic,,07-23-2018,09-11-2018,inception,Action,6999,,ANDRD,,,PayPal
U0357,India,Standard,-12.0,11-17-2020,01/05/2023,Interstellar,"Action, Thriller",-50,,iOS,8.0,Boring 😴,
U0358,Australia,Basic,12.99,21/03/2022,"Jul 21, 2023",parasite,Dramma,-50,1.7,android,222.0,Loved it! ❤️ Best movie ever!,CC
U0359,Australia,Standard,15.99,"Jul 21, 2021",2020-03-01,Inception,Romance,197,4.4,iOS,10.0,¡Excelente película!,CC
U0360,Japan,standard,12.99,2021-12-04,14/07/2018,dangal,Drama,-50,4.314576116847238,IOS,645.0,Boring 😴,PayPal
U0361,Brazil,standard,,24/01/2021,20/07/2018,Inception,Comedy,237,,ANDRD,2.0,¡Excelente película!,Debit Card
U0362,canada,prem,12.99,01-06-2020,,Coco,Sci-Fi,5583,,IOS,8.0,spam spam spam spam spam,PayPal
U0363,South Africa,standard,25.0,06-30-2022,"Jul 19, 2018",inception,Romance,324,4.1,Smart TV,915.0,,
U0364,France,P,,"Aug 22, 2018",2018-03-14,interstellar,Drama,-50,4.9,ANDRD,,,PayPal
U0365,Brazil,prem,8.99,"Dec 15, 2020",2019-06-18,Frozen II,Sci-Fi,8738,,Android,861.0,Loved it! ❤️ Best movie ever!,PayPal
U0366,canada,Standard,-12.0,"Mar 26, 2019",10/03/2020,dangal,Drama,455,1.8,IOS,,¡Excelente película!,
U0367,United States,Premium,,10-14-2021,2021-06-19,Spider-Man: No Way Home,Sci-Fi,-50,1.6,IOS,2.0,¡Excelente película!,Credit Card
U0368,canada,B,12.99,10/03/2019,10-19-2021,Coco,Dramma,42,,android,3.0,Boring 😴,
,canada,P,,"Aug 05, 2023",25/10/2022,Inception,Drama,-50,,Web,,spam spam spam spam spam,card
U0370,U.K,Premium,,2019-03-24,2019-05-21,dangal,Drama,-50,3.1,Web,3.0,Loved it! ❤️ Best movie ever!,Credit Card
U0371,Brazil,Premium,,2021-05-14,10-18-2018,avengers: endgame,Romance,7614,0.6,Android,652.0,¡Excelente película!,Credit Card
U0372,France,prem,,2022-04-17,"Aug 09, 2018",The Dark Knight,Comedy,3344,4.9,Android,0.0,¡Excelente película!,card
U0373,germny,Premium,-12.0,2022-02-20,04-12-2022,The Godfather,Romance,-50,,iOS,,Slow pacing but great acting,Debit Card
